sep=,
"Time","open5gs-ue01-7886556548-7gq8b","open5gs-ue01-7886556548-89fdl","open5gs-ue01-7886556548-fvhhm","open5gs-ue01-7886556548-qbtng","open5gs-ue02-845478dcb4-25z6w","open5gs-ue02-845478dcb4-4tht4","open5gs-ue02-845478dcb4-99xsk","open5gs-ue02-845478dcb4-9j8gc","open5gs-ue02-845478dcb4-bqb5b","open5gs-ue02-845478dcb4-d2dmf","open5gs-ue02-845478dcb4-dnvqx","open5gs-ue02-845478dcb4-hmdwb","open5gs-ue02-845478dcb4-jjcms","open5gs-ue02-845478dcb4-llgrc","open5gs-ue02-845478dcb4-ngvff","open5gs-ue02-845478dcb4-nqc5f","open5gs-ue02-845478dcb4-ntt2n","open5gs-ue02-845478dcb4-pfrh4","open5gs-ue02-845478dcb4-pgfvr","open5gs-ue02-845478dcb4-srgsf","open5gs-ue02-845478dcb4-vdzvs","open5gs-ue02-845478dcb4-x9l8q","open5gs-ue02-845478dcb4-xwp9h","open5gs-ue02-845478dcb4-zx59q"
1704570270000,0.1227921415666666,0.15377037283333328,0.07188387536666659,0.15471650550000016,undefined,0.033122506899999994,undefined,undefined,0.03690015366666667,0.04314456216666665,undefined,0.04860306726666667,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04789165186666666,undefined
1704570285000,0.2328990992333332,0.15820793163333335,0.21485964360000004,0.14746015559999978,undefined,0.04355234953333334,undefined,undefined,0.03557798749999999,0.03454563260000001,undefined,0.04608586553333337,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04383672146666667,undefined
1704570300000,0.2328990992333332,0.15820793163333335,0.21485964360000004,0.14746015559999978,undefined,0.04355234953333334,undefined,undefined,0.03557798749999999,0.03454563260000001,undefined,0.04608586553333337,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04383672146666667,undefined
1704570315000,0.10108392906666679,0.10666552340000002,0.13179122606666677,0.1471242111666668,undefined,0.040276870366666655,undefined,undefined,0.04031781736666669,0.0478101052,undefined,0.04319550573333324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.047255764866666675,undefined
1704570330000,0.10108392906666679,0.10666552340000002,0.13179122606666677,0.1471242111666668,undefined,0.040276870366666655,undefined,undefined,0.04031781736666669,0.0478101052,undefined,0.04319550573333324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.047255764866666675,undefined
1704570345000,0.17583573969999972,0.19866685736666695,0.15932038683333324,0.1671417996000001,undefined,0.04235801473333336,undefined,undefined,0.022654279199999974,0.04518336569999999,undefined,0.05891547460000004,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04630259803333332,undefined
1704570360000,0.17583573969999972,0.19866685736666695,0.15932038683333324,0.1671417996000001,undefined,0.04235801473333336,undefined,undefined,0.022654279199999974,0.04518336569999999,undefined,0.05891547460000004,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04630259803333332,undefined
1704570375000,0.22938417810593711,0.1991668856295208,0.12423278002600083,0.12193877285909498,undefined,0.04152747131571051,undefined,undefined,0.043683280276009206,0.05001693099769992,undefined,0.03850748988299608,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.042489929497649924,undefined
1704570390000,0.22938417810593711,0.1991668856295208,0.12423278002600083,0.12193877285909498,undefined,0.04152747131571051,undefined,undefined,0.043683280276009206,0.05001693099769992,undefined,0.03850748988299608,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.042489929497649924,undefined
1704570405000,0.09877138655378133,0.17817702483250555,0.1387725208826374,0.1891732385253828,undefined,0.041204262757908075,undefined,undefined,0.03956477270757642,0.04797322575914139,undefined,0.04674438942035266,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.041171887203759874,undefined
1704570420000,0.09877138655378133,0.17817702483250555,0.1387725208826374,0.1891732385253828,undefined,0.041204262757908075,undefined,undefined,0.03956477270757642,0.04797322575914139,undefined,0.04674438942035266,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.041171887203759874,undefined
1704570435000,0.224459848966667,0.14858652806666664,0.15900609246666636,0.1337565717666666,undefined,0.040593355133333335,undefined,undefined,0.03566463573333335,0.04794307606666666,undefined,0.05254437649999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04307269393333335,undefined
1704570450000,0.224459848966667,0.14858652806666664,0.15900609246666636,0.1337565717666666,undefined,0.040593355133333335,undefined,undefined,0.03566463573333335,0.04794307606666666,undefined,0.05254437649999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04307269393333335,undefined
1704570465000,0.10701691393333297,0.17664545356666672,0.12918577690000033,0.17940765006666662,undefined,0.03713366922230739,undefined,undefined,0.03146616317210575,0.03641878465948865,undefined,0.027424068268942312,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04076027597586583,undefined
1704570480000,0.10701691393333297,0.17664545356666672,0.12918577690000033,0.17940765006666662,undefined,0.03713366922230739,undefined,undefined,0.03146616317210575,0.03641878465948865,undefined,0.027424068268942312,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04076027597586583,undefined
1704570495000,0.2069217299666669,0.16131363989999978,0.18679407406666665,0.0717332162666666,0.025313077599999997,0.023972974400000034,0.019934567533333336,0.016348481866666667,0.03675402733333328,0.035318080433333336,undefined,0.03810373793333339,0.016858215866666665,0.024601358633333334,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04291703990000003,undefined
1704570510000,0.2069217299666669,0.16131363989999978,0.18679407406666665,0.0717332162666666,0.025313077599999997,0.023972974400000034,0.019934567533333336,0.016348481866666667,0.03675402733333328,0.035318080433333336,undefined,0.03810373793333339,0.016858215866666665,0.024601358633333334,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04291703990000003,undefined
1704570525000,0.16106134303333314,0.13512739206666685,0.09407069533333304,0.1467517476000003,0.04029129705676478,0.03785581370620977,0.032451326389120363,0.03753657538082064,0.03637124825839143,0.04004437165427817,undefined,0.05363720142661906,0.03762476800773308,0.03492759511349621,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.026766731675610816,undefined
1704570540000,0.16106134303333314,0.13512739206666685,0.09407069533333304,0.1467517476000003,0.04029129705676478,0.03785581370620977,0.032451326389120363,0.03753657538082064,0.03637124825839143,0.04004437165427817,undefined,0.05363720142661906,0.03762476800773308,0.03492759511349621,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.026766731675610816,undefined
1704570555000,0.17484444583333364,0.15049344679999982,0.1778663791666667,0.18910996729999976,0.035327402266666676,0.03180635736666666,0.04065385259999999,0.0492076372,0.037426178499999976,0.03553305536666669,undefined,0.033655472033333356,0.039388170466666664,0.0403869066,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.040586741333333294,undefined
1704570570000,0.17484444583333364,0.15049344679999982,0.1778663791666667,0.18910996729999976,0.035327402266666676,0.03180635736666666,0.04065385259999999,0.0492076372,0.037426178499999976,0.03553305536666669,undefined,0.033655472033333356,0.039388170466666664,0.0403869066,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.040586741333333294,undefined
1704570585000,0.09576679359999969,0.18095137760000038,0.10020507490000029,0.1748033735333334,0.023810290099999992,0.03636911,0.026072084266666677,0.03811930003333334,0.04082051903333337,0.038595027399999995,undefined,0.03208894976666661,0.031158821266666668,0.03647952666666666,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.03430744606666667,undefined
1704570600000,0.09576679359999969,0.18095137760000038,0.10020507490000029,0.1748033735333334,0.023810290099999992,0.03636911,0.026072084266666677,0.03811930003333334,0.04082051903333337,0.038595027399999995,undefined,0.03208894976666661,0.031158821266666668,0.03647952666666666,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.03430744606666667,undefined
1704570615000,0.17896080793333347,0.1904414239999996,0.13889634689999988,0.11662702250000004,0.05316484203333335,0.028740588666666657,0.04574877996666667,0.036957284000000014,0.0257163557333333,0.04249627373333331,undefined,0.042946471300000025,0.03726482953333333,0.038184074666666665,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.042142301866666676,undefined
1704570630000,0.17896080793333347,0.1904414239999996,0.13889634689999988,0.11662702250000004,0.05316484203333335,0.028740588666666657,0.04574877996666667,0.036957284000000014,0.0257163557333333,0.04249627373333331,undefined,0.042946471300000025,0.03726482953333333,0.038184074666666665,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.042142301866666676,undefined
1704570645000,0.18498012016666673,0.10821311786666672,0.2146679714999999,0.17119813066666673,0.030442967266666655,0.03045833023333337,0.021525431866666674,0.03491693546666665,0.046833599599999984,0.03248497573333335,undefined,0.03628852990000001,0.03719001886666668,0.03575984433333332,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.02298972736666668,undefined
1704570660000,0.18498012016666673,0.10821311786666672,0.2146679714999999,0.17119813066666673,0.030442967266666655,0.03045833023333337,0.021525431866666674,0.03491693546666665,0.046833599599999984,0.03248497573333335,undefined,0.03628852990000001,0.03719001886666668,0.03575984433333332,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.02298972736666668,undefined
1704570675000,0.17122806333333354,0.1486774539999999,0.15351757370000005,0.14175571269999965,0.03709526557551919,0.02982569068968964,0.0359502115070502,0.04014050031667725,0.036434310977032563,0.03236306460215346,undefined,0.03720144128137608,0.036507884862828736,0.026273594686489557,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04887062678755961,undefined
1704570690000,0.17122806333333354,0.1486774539999999,0.15351757370000005,0.14175571269999965,0.03709526557551919,0.02982569068968964,0.0359502115070502,0.04014050031667725,0.036434310977032563,0.03236306460215346,undefined,0.03720144128137608,0.036507884862828736,0.026273594686489557,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.04887062678755961,undefined
1704570705000,0.18899852149999982,0.19115938313333333,0.13257429476666685,0.1740304776333334,0.03560467481083963,0.04672973210892967,0.0369502861571281,0.041176494516849425,0.022435359254691527,0.04626555274824165,undefined,0.040557124295856804,0.037898253524882526,0.03594911936268791,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.0373497889070364,undefined
1704570720000,0.18899852149999982,0.19115938313333333,0.13257429476666685,0.1740304776333334,0.03560467481083963,0.04672973210892967,0.0369502861571281,0.041176494516849425,0.022435359254691527,0.04626555274824165,undefined,0.040557124295856804,0.037898253524882526,0.03594911936268791,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.0373497889070364,undefined
1704570735000,0.19245132656666653,0.16708931236666702,0.13485563850000004,0.15190496663333364,0.04223174549151638,0.034377619087302996,0.038569386079535986,0.036458644688156266,0.03813202723424115,0.024423941231374417,undefined,0.0469834546151538,0.03696231024367478,0.042804949264975495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.03335035237841266,undefined
1704570750000,0.19245132656666653,0.16708931236666702,0.13485563850000004,0.15190496663333364,0.04223174549151638,0.034377619087302996,0.038569386079535986,0.036458644688156266,0.03813202723424115,0.024423941231374417,undefined,0.0469834546151538,0.03696231024367478,0.042804949264975495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.03335035237841266,undefined
1704570765000,0.14970580186666643,0.13411223899999974,0.16084554110000013,0.13138681503333305,0.039645749141695295,0.020132496116796066,0.03266383113896205,0.030089435618812707,0.04169657701409954,0.036318572114262884,undefined,0.023262256358121333,0.03524906139795337,0.023233088563714546,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.021281971934268857,undefined
1704570780000,0.14970580186666643,0.13411223899999974,0.16084554110000013,0.13138681503333305,0.039645749141695295,0.020132496116796066,0.03266383113896205,0.030089435618812707,0.04169657701409954,0.036318572114262884,undefined,0.023262256358121333,0.03524906139795337,0.023233088563714546,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.021281971934268857,undefined
1704570795000,0.16841901270000043,0.1977498811333337,0.1089670358666664,0.058688818133333584,0.02555397723333334,0.029727894833333268,0.025844399799999997,0.02985549193333332,0.026936154233333332,0.030133972399999993,undefined,0.03813292840000006,0.03141297426666669,0.03921768746666666,undefined,undefined,0.018488464,0.010492813266666668,undefined,undefined,0.011983101599999999,0.006993076433333333,0.035515868466666586,0.013197190933333333
1704570810000,0.16841901270000043,0.1977498811333337,0.1089670358666664,0.058688818133333584,0.02555397723333334,0.029727894833333268,0.025844399799999997,0.02985549193333332,0.026936154233333332,0.030133972399999993,undefined,0.03813292840000006,0.03141297426666669,0.03921768746666666,undefined,undefined,0.018488464,0.010492813266666668,undefined,undefined,0.011983101599999999,0.006993076433333333,0.035515868466666586,0.013197190933333333
1704570825000,0.2064316489333337,0.17461888099999953,0.19027359513333328,0.0511677113999999,0.02917404960000001,0.03254269533333344,0.032048608,0.038008671833333334,0.04406077653333333,0.029159770899999934,undefined,0.02081058990000009,0.03203534200000002,0.028806751500000023,undefined,undefined,0.037249345666666656,0.0451810961,undefined,undefined,0.023766339400000003,0.02481614596666666,0.030655425933333386,0.026069718166666662
1704570840000,0.2064316489333337,0.17461888099999953,0.19027359513333328,0.0511677113999999,0.02917404960000001,0.03254269533333344,0.032048608,0.038008671833333334,0.04406077653333333,0.029159770899999934,undefined,0.02081058990000009,0.03203534200000002,0.028806751500000023,undefined,undefined,0.037249345666666656,0.0451810961,undefined,undefined,0.023766339400000003,0.02481614596666666,0.030655425933333386,0.026069718166666662
1704570855000,0.158827627966666,0.21249143269999995,0.19445334820000043,0.06572264766666672,0.03875739383333329,0.029016031233333305,0.029433050166666662,0.03039036456666666,0.030975987866666665,0.033534644466666715,undefined,0.034837123800000036,0.026057385999999967,0.034713438033333335,undefined,undefined,0.03379576786666667,0.03223982296666665,undefined,undefined,0.027957725133333337,0.032931306466666664,0.0250684010333333,0.034854425800000005
1704570870000,0.158827627966666,0.21249143269999995,0.19445334820000043,0.06572264766666672,0.03875739383333329,0.029016031233333305,0.029433050166666662,0.03039036456666666,0.030975987866666665,0.033534644466666715,undefined,0.034837123800000036,0.026057385999999967,0.034713438033333335,undefined,undefined,0.03379576786666667,0.03223982296666665,undefined,undefined,0.027957725133333337,0.032931306466666664,0.0250684010333333,0.034854425800000005
1704570885000,0.1817983423333337,0.12169781856666673,0.15941232516666662,0.05450797100000013,0.03513026990899701,0.01658364152138406,0.02418543708123604,0.03044259665322176,0.029884774592486466,0.027023765958865232,undefined,0.030327044968165406,0.02809755165172174,0.018943955265175505,undefined,undefined,0.022830666088869633,0.03411758608620288,undefined,undefined,0.035587856395213176,0.024761110103670124,0.025427177339244652,0.03234245701523385
1704570900000,0.1817983423333337,0.12169781856666673,0.15941232516666662,0.05450797100000013,0.03513026990899701,0.01658364152138406,0.02418543708123604,0.03044259665322176,0.029884774592486466,0.027023765958865232,undefined,0.030327044968165406,0.02809755165172174,0.018943955265175505,undefined,undefined,0.022830666088869633,0.03411758608620288,undefined,undefined,0.035587856395213176,0.024761110103670124,0.025427177339244652,0.03234245701523385
1704570915000,0.12156813776666664,0.20601906416666732,0.10344905036666668,0.06916906153333319,0.03438233189999994,0.03115236483333326,0.03202887456666669,0.02942910093333335,0.021833177999999915,0.03102027746666674,undefined,0.03501140919999999,0.03915180076666665,0.03800664833333331,undefined,undefined,0.03860419366666666,0.020366637899999988,undefined,undefined,0.023161223,0.0317499578,0.033851336066666675,0.02999136223333332
1704570930000,0.12156813776666664,0.20601906416666732,0.10344905036666668,0.06916906153333319,0.03438233189999994,0.03115236483333326,0.03202887456666669,0.02942910093333335,0.021833177999999915,0.03102027746666674,undefined,0.03501140919999999,0.03915180076666665,0.03800664833333331,undefined,undefined,0.03860419366666666,0.020366637899999988,undefined,undefined,0.023161223,0.0317499578,0.033851336066666675,0.02999136223333332
1704570945000,0.24120284896666674,0.19993011549999995,0.19829985076666623,0.051880232633333453,0.036730060264657895,0.03158149265024502,0.024828139995333485,0.03505359274690846,0.04035464591180301,0.027495477517416014,undefined,0.03266702313256232,0.03226127819072695,0.035313420619312696,undefined,undefined,0.03025444198526716,0.036017645378487395,undefined,undefined,0.027255133228892364,0.0236035600479984,0.02979555141495284,0.03057597103429887
1704570960000,0.24120284896666674,0.19993011549999995,0.19829985076666623,0.051880232633333453,0.036730060264657895,0.03158149265024502,0.024828139995333485,0.03505359274690846,0.04035464591180301,0.027495477517416014,undefined,0.03266702313256232,0.03226127819072695,0.035313420619312696,undefined,undefined,0.03025444198526716,0.036017645378487395,undefined,undefined,0.027255133228892364,0.0236035600479984,0.02979555141495284,0.03057597103429887
1704570975000,0.21901566479999937,0.12196436023333312,0.16568463843333311,0.04810124736666636,0.03229076925897526,0.02710699193306445,0.03036575372512413,0.0336402776759225,0.03253797596586543,0.03013294309810338,undefined,0.027922002633421136,0.020910631354378515,0.03059769152305078,undefined,undefined,0.03864426514217141,0.032214587786259546,undefined,undefined,0.028839209506983567,0.0287118776292543,0.03677548458281947,0.033723855495183155
1704570990000,0.21901566479999937,0.12196436023333312,0.16568463843333311,0.04810124736666636,0.03229076925897526,0.02710699193306445,0.03036575372512413,0.0336402776759225,0.03253797596586543,0.03013294309810338,undefined,0.027922002633421136,0.020910631354378515,0.03059769152305078,undefined,undefined,0.03864426514217141,0.032214587786259546,undefined,undefined,0.028839209506983567,0.0287118776292543,0.03677548458281947,0.033723855495183155
1704571005000,0.11499857230000027,0.18059883139999963,0.15863798103333343,0.060303710700000165,0.03761765216666667,0.026921228299999975,0.028924468333333373,0.029435028933333336,0.023935257266666735,0.033957841333333266,undefined,0.033255935133333234,0.036953424499999964,0.03167769350000003,undefined,undefined,0.02222782313333332,0.032629247633333316,undefined,undefined,0.03049022316666666,0.025523777466666675,0.027610502266666583,0.027495640700000018
1704571020000,0.11499857230000027,0.18059883139999963,0.15863798103333343,0.060303710700000165,0.03761765216666667,0.026921228299999975,0.028924468333333373,0.029435028933333336,0.023935257266666735,0.033957841333333266,undefined,0.033255935133333234,0.036953424499999964,0.03167769350000003,undefined,undefined,0.02222782313333332,0.032629247633333316,undefined,undefined,0.03049022316666666,0.025523777466666675,0.027610502266666583,0.027495640700000018
1704571035000,0.19661503306666644,0.2113903532000005,0.19427664656666727,0.05902380883333279,0.026542037966666664,0.0241722210666667,0.03285761626666662,0.032573305166666656,0.03750052520000004,0.02994945463333337,undefined,0.03053068873333344,0.03546706033333336,0.028690343266666606,undefined,undefined,0.04149441783333336,0.030080263566666668,undefined,undefined,0.029747050700000003,0.03970167913333332,0.027112325533333412,0.030112635799999978
1704571050000,0.19661503306666644,0.2113903532000005,0.19427664656666727,0.05902380883333279,0.026542037966666664,0.0241722210666667,0.03285761626666662,0.032573305166666656,0.03750052520000004,0.02994945463333337,undefined,0.03053068873333344,0.03546706033333336,0.028690343266666606,undefined,undefined,0.04149441783333336,0.030080263566666668,undefined,undefined,0.029747050700000003,0.03970167913333332,0.027112325533333412,0.030112635799999978
1704571065000,0.17574740846666712,0.18284544033333303,0.1382939017999998,0.05684212310000089,0.025173711542948566,0.027713587613746156,0.017712024932502284,0.030579108996366833,0.027475856071464248,0.024611438485383778,undefined,0.02296756338122066,0.02094735405486481,0.030619164261191323,undefined,undefined,0.030728646111796275,0.03387821045965135,undefined,undefined,0.026919448651711607,0.0232562490250325,0.02834433665544477,0.026858138628712384
1704571080000,0.17574740846666712,0.18284544033333303,0.1382939017999998,0.05684212310000089,0.025173711542948566,0.027713587613746156,0.017712024932502284,0.030579108996366833,0.027475856071464248,0.024611438485383778,undefined,0.02296756338122066,0.02094735405486481,0.030619164261191323,undefined,undefined,0.030728646111796275,0.03387821045965135,undefined,undefined,0.026919448651711607,0.0232562490250325,0.02834433665544477,0.026858138628712384
