sep=,
"Time","open5gs-iperf01-754c648d78-dm6s5","open5gs-iperf04-6589c5768d-8szmr","open5gs-ue01-7886556548-7cn5n","open5gs-ue01-7886556548-9cgct","open5gs-ue01-7886556548-gtj6w","open5gs-ue01-7886556548-m4nxr","open5gs-upf-1-67b984f4f6-5rvwf","open5gs-upf-2-f49c78d8-4kfh7","open5gs-upf-3-78c957744b-27f2c","open5gs-upf-4-6859f69b7d-5mpt9"
1704512790000,0.11093977467417757,0.0013916635666663642,0.2495069827660922,0.15023729407646919,0.05082479475982535,0.157691888029601,0.39238535343333325,0.0008437912333333316,0.000723458299999998,0.0021337698923297437
1704512805000,0.06439985506666665,0.0016581282999986514,0.12052438938702043,0.15018269134362186,0.042540746208459664,0.13392429365687805,0.3911503473000001,0.0008741037666666673,0.0010192552999999994,0.0006302191666666679
1704512820000,0.06439985506666665,0.0016581282999986514,0.12052438938702043,0.15018269134362186,0.042540746208459664,0.13392429365687805,0.3911503473000001,0.0008741037666666673,0.0010192552999999994,0.0006302191666666679
1704512835000,0.11042570236666671,0.001670029833333982,0.23146268656666671,0.22057332950000003,0.04215904570000003,0.16299497766666668,0.39071415682810556,0.0004393179894003536,0.0008148562381253988,0.0020082773240891957
1704512850000,0.11042570236666671,0.001670029833333982,0.23146268656666671,0.22057332950000003,0.04215904570000003,0.16299497766666668,0.39071415682810556,0.0004393179894003536,0.0008148562381253988,0.0020082773240891957
1704512865000,0.12924009176666656,0.001597301200000641,0.1699684025666667,0.1451162601,0.052642921066666654,0.14286396476666663,0.4703264430481018,0.0007527864262142069,0.000410538517950598,0.0009038574285809532
1704512880000,0.12924009176666656,0.001597301200000641,0.1699684025666667,0.1451162601,0.052642921066666654,0.14286396476666663,0.4703264430481018,0.0007527864262142069,0.000410538517950598,0.0009038574285809532
1704512895000,0.12898741950000006,0.0016313900333322212,0.18719494996666652,0.11344497356666668,0.03450581296666666,0.19047176513333336,0.33073220573333323,0.0006609572000000008,0.001185218833333331,0.0013434138528715688
1704512910000,0.12898741950000006,0.0016313900333322212,0.18719494996666652,0.11344497356666668,0.03450581296666666,0.19047176513333336,0.33073220573333323,0.0006609572000000008,0.001185218833333331,0.0013434138528715688
1704512925000,0.06622568179999994,0.001673236633333867,0.16952663866666678,0.16869910163333335,0.055660659733333354,0.16648437176666678,0.5028384043333333,0.0006054819333333332,0.0009041465333333351,0.001433612887096237
1704512940000,0.06622568179999994,0.001673236633333867,0.16952663866666678,0.16869910163333335,0.055660659733333354,0.16648437176666678,0.5028384043333333,0.0006054819333333332,0.0009041465333333351,0.001433612887096237
1704512955000,0.1411168464,0.0012289587000006226,0.18595323944131464,0.22757689326310887,0.0498112449748325,0.13835922750758356,0.18440920849999998,0.0009668634333333314,0.0008147732666666647,0.0015084859171360981
1704512970000,0.1411168464,0.0012289587000006226,0.18595323944131464,0.22757689326310887,0.0498112449748325,0.13835922750758356,0.18440920849999998,0.0009668634333333314,0.0008147732666666647,0.0015084859171360981
1704512985000,0.06889487623333337,0.001380526866666069,0.23158831623333342,0.1593813544999999,0.03416048916666664,0.13343244369999988,0.5078860242666668,0.0005943360333333351,0.0007804958666666677,0.0015593800333333278
1704513000000,0.06889487623333337,0.001380526866666069,0.23158831623333342,0.1593813544999999,0.03416048916666664,0.13343244369999988,0.5078860242666668,0.0005943360333333351,0.0007804958666666677,0.0015593800333333278
1704513015000,0.12210198089999993,0.0018335508666658265,0.08931325649999992,0.1535042039,0.057553964099999994,0.16094293603333346,0.4457735562333331,0.0008021358333333321,0.0009824556666666669,0.001415796566666668
1704513030000,0.12210198089999993,0.0018335508666658265,0.08931325649999992,0.1535042039,0.057553964099999994,0.16094293603333346,0.4457735562333331,0.0008021358333333321,0.0009824556666666669,0.001415796566666668
1704513045000,0.10447446036666665,0.0015087773592470147,0.20190115626145794,0.14275110629645676,0.04829313262891241,0.1286031804939835,0.31984881210626354,0.0003622351588280406,0.0007439018366054456,0.0007804603666666725
1704513060000,0.10447446036666665,0.0015087773592470147,0.20190115626145794,0.14275110629645676,0.04829313262891241,0.1286031804939835,0.31984881210626354,0.0003622351588280406,0.0007439018366054456,0.0007804603666666725
1704513075000,0.10757741244708177,0.001669035698809183,0.19855745058168592,0.17529791696389876,0.04678259308643615,0.15801103096769886,0.4509999075302503,0.0010014242474749157,0.0004968642621420741,0.0016202875666666634
1704513090000,0.10757741244708177,0.001669035698809183,0.19855745058168592,0.17529791696389876,0.04678259308643615,0.15801103096769886,0.4509999075302503,0.0010014242474749157,0.0004968642621420741,0.0016202875666666634
1704513105000,0.13242374387520417,0.0012245638333329366,0.2121406037465418,0.15595072364254525,0.04284908696376798,0.17975791506949776,0.3991263180000004,0.0006452518333333342,0.0012243156333333319,0.0013285742000000026
1704513120000,0.13242374387520417,0.0012245638333329366,0.2121406037465418,0.15595072364254525,0.04284908696376798,0.17975791506949776,0.3991263180000004,0.0006452518333333342,0.0012243156333333319,0.0013285742000000026
1704513135000,0.07177577073333323,0.001834900800000246,0.21285135707856934,0.1855960504683489,0.04263475729190965,0.14274697969932318,0.3705771123962533,0.0006940633312222916,0.0005373706876437446,0.0016112966765558854
1704513150000,0.07177577073333323,0.001834900800000246,0.21285135707856934,0.1855960504683489,0.04263475729190965,0.14274697969932318,0.3705771123962533,0.0006940633312222916,0.0005373706876437446,0.0016112966765558854
1704513165000,0.09388779076666676,0.001530382800000633,0.19704586137128757,0.18002046538448724,0.04317398683377225,0.14656894513516247,0.4367864482816095,0.00042012660422014066,0.001112044734824494,0.0009294416186127085
1704513180000,0.09388779076666676,0.001530382800000633,0.19704586137128757,0.18002046538448724,0.04317398683377225,0.14656894513516247,0.4367864482816095,0.00042012660422014066,0.001112044734824494,0.0009294416186127085
1704513195000,0.1311742018999999,0.0014239952666665445,0.1307276038333333,0.16405458130000003,0.04462408783333337,0.16089775516666627,0.29735154679999976,0.0007377187333333331,0.0009686740666666712,0.0014434480000000028
1704513210000,0.1311742018999999,0.0014239952666665445,0.1307276038333333,0.16405458130000003,0.04462408783333337,0.16089775516666627,0.29735154679999976,0.0007377187333333331,0.0009686740666666712,0.0014434480000000028
1704513225000,0.13832938576666673,0.0016507060235339246,0.1897634869828994,0.1181311847061567,0.04369366698889958,0.14395432144404843,0.48214292400000053,0.0005851453666666655,0.0010124357333333315,0.001360935033333329
1704513240000,0.13832938576666673,0.0016507060235339246,0.1897634869828994,0.1181311847061567,0.04369366698889958,0.14395432144404843,0.48214292400000053,0.0005851453666666655,0.0010124357333333315,0.001360935033333329
1704513255000,0.05299418586666658,0.0006844698510051506,0.20096013153333367,0.222041357666667,0.04679444679999993,0.10536583216666642,0.3642006833000001,0.0007867031666666691,0.0006690720333333289,0.0015542796759892054
1704513270000,0.05299418586666658,0.0006844698510051506,0.20096013153333367,0.222041357666667,0.04679444679999993,0.10536583216666642,0.3642006833000001,0.0007867031666666691,0.0006690720333333289,0.0015542796759892054
1704513285000,0.14909092466666668,0.002030545199999523,0.20422116799440015,0.1798400321989267,0.046107690143661964,0.18554520715976147,0.44854379160694574,0.0005253475217492739,0.0008104752174927528,0.0014376276124129167
1704513300000,0.14909092466666668,0.002030545199999523,0.20422116799440015,0.1798400321989267,0.046107690143661964,0.18554520715976147,0.44854379160694574,0.0005253475217492739,0.0008104752174927528,0.0014376276124129167
1704513315000,0.06956183092769748,0.0014827833000004749,0.16628419750658346,0.09432461388712947,0.03798925250841692,0.18919661635387822,0.4004053507333339,0.0005957086999999972,0.0009591796333333328,0.001335797159905332
1704513330000,0.06956183092769748,0.0014827833000004749,0.16628419750658346,0.09432461388712947,0.03798925250841692,0.18919661635387822,0.4004053507333339,0.0005957086999999972,0.0009591796333333328,0.001335797159905332
1704513345000,0.1563177963734546,0.001802196499999494,0.17128039125362482,0.2182118374054197,0.056292732308922955,0.16148420825972498,0.4080392934333323,0.0007852161333333329,0.0008981587333333356,0.0011193085230492277
1704513360000,0.1563177963734546,0.001802196499999494,0.17128039125362482,0.2182118374054197,0.056292732308922955,0.16148420825972498,0.4080392934333323,0.0007852161333333329,0.0008981587333333356,0.0011193085230492277
1704513375000,0.10232412189999959,0.0012991187000000793,0.1647634661822063,0.15187887026234212,0.046931672555751945,0.0681010879029298,0.38279732347745027,0.0005650293009766999,0.0010363571452381695,0.0015916819000000007
1704513390000,0.10232412189999959,0.0012991187000000793,0.1647634661822063,0.15187887026234212,0.046931672555751945,0.0681010879029298,0.38279732347745027,0.0005650293009766999,0.0010363571452381695,0.0015916819000000007
1704513405000,0.09603148278275983,0.0015054206666668792,0.2194133835205493,0.13459174310856292,0.034025028065731114,0.17161722275924152,0.2309893444218529,0.0006901180960634651,0.000699355221492619,0.0012599757666666692
1704513420000,0.09603148278275983,0.0015054206666668792,0.2194133835205493,0.13459174310856292,0.034025028065731114,0.17161722275924152,0.2309893444218529,0.0006901180960634651,0.000699355221492619,0.0012599757666666692
1704513435000,0.1182588396720106,0.0013227473666664361,0.19925766722224053,0.16598894413147106,0.04844741484716167,0.21797160518683953,0.4819462928333337,0.0007243731999999984,0.0009086674666666684,0.0013609328333333318
1704513450000,0.1182588396720106,0.0013227473666664361,0.19925766722224053,0.16598894413147106,0.04844741484716167,0.21797160518683953,0.4819462928333337,0.0007243731999999984,0.0009086674666666684,0.0013609328333333318
1704513465000,0.10890732783333364,0.0013183291333339398,0.18820172147595077,0.1916304499850004,0.05776697066764433,0.1439469500349987,0.3581472695666662,0.0006806940333333363,0.001021474766666667,0.001277248400000001
1704513480000,0.10890732783333364,0.0013183291333339398,0.18820172147595077,0.1916304499850004,0.05776697066764433,0.1439469500349987,0.3581472695666662,0.0006806940333333363,0.001021474766666667,0.001277248400000001
1704513495000,0.11590187436666644,0.0021854267999993717,0.17813075009166993,0.20271095159838706,0.04567477969265636,0.15082392589753035,0.41455898269942215,0.000726493016433883,0.0006608347611587026,0.0014054213140437994
1704513510000,0.11590187436666644,0.0021854267999993717,0.17813075009166993,0.20271095159838706,0.04567477969265636,0.15082392589753035,0.41455898269942215,0.000726493016433883,0.0006608347611587026,0.0014054213140437994
1704513525000,0.09121677549999983,0.0009960126004200385,0.14504940406666664,0.16459876999999976,0.048147961866666804,0.16913159386666635,0.4751156971,0.0006212583999999947,0.0007011916666666673,0.0016716844771840985
1704513540000,0.09121677549999983,0.0009960126004200385,0.14504940406666664,0.16459876999999976,0.048147961866666804,0.16913159386666635,0.4751156971,0.0006212583999999947,0.0007011916666666673,0.0016716844771840985
1704513555000,0.1115300590333334,0.0016259944001866197,0.20583240691976917,0.15624539505349785,0.04331545565147825,0.09676521722609252,0.4262572629000014,0.0008423764333333362,0.0007997485000000045,0.0013727683999999944
1704513570000,0.1115300590333334,0.0016259944001866197,0.20583240691976917,0.15624539505349785,0.04331545565147825,0.09676521722609252,0.4262572629000014,0.0008423764333333362,0.0007997485000000045,0.0013727683999999944
1704513585000,0.1160053161000003,0.0017876385666671269,0.237842582452748,0.1392126670555691,0.03663759858661953,0.20975518580619365,0.3835952118192113,0.0003688682754483033,0.0009538497433504401,0.0013212083999999994
1704513600000,0.1160053161000003,0.0017876385666671269,0.237842582452748,0.1392126670555691,0.03663759858661953,0.20975518580619365,0.3835952118192113,0.0003688682754483033,0.0009538497433504401,0.0013212083999999994
1704513615000,0.11413485193333295,0.0015607326333332949,0.131946363300001,0.17663141353333278,0.04031425020000005,0.14984858716666677,0.23745969525650898,0.0008254672489082966,0.0008741833061102038,0.0007836356333333387
1704513630000,0.11413485193333295,0.0015607326333332949,0.131946363300001,0.17663141353333278,0.04031425020000005,0.14984858716666677,0.23745969525650898,0.0008254672489082966,0.0008741833061102038,0.0007836356333333387
1704513645000,0.10700304806666666,0.0016285013000006286,0.23381837319999932,0.17778683456666666,0.05811381639999992,0.15435720649999946,0.482040887399999,0.000694572666666667,0.0009026223666666648,0.001768003133437782
1704513660000,0.10700304806666666,0.0016285013000006286,0.23381837319999932,0.17778683456666666,0.05811381639999992,0.15435720649999946,0.482040887399999,0.000694572666666667,0.0009026223666666648,0.001768003133437782
1704513675000,0.05940275733333353,0.0014943555999991532,0.1758514293333331,0.19025467716666697,0.05244807589999998,0.10969513940000088,0.47145357806666655,0.0008480951333333338,0.0007902447999999988,0.0009250491983600503
1704513690000,0.05940275733333353,0.0014943555999991532,0.1758514293333331,0.19025467716666697,0.05244807589999998,0.10969513940000088,0.47145357806666655,0.0008480951333333338,0.0007902447999999988,0.0009250491983600503
1704513705000,0.15200504143471458,0.0015594290999992211,0.18291291720000008,0.09047400103333356,0.024425366433333442,0.19092978749999945,0.2509180296676558,0.0007076392546418233,0.0007790684356145223,0.0017022480999999998
1704513720000,0.15200504143471458,0.0015594290999992211,0.18291291720000008,0.09047400103333356,0.024425366433333442,0.19092978749999945,0.2509180296676558,0.0007076392546418233,0.0007790684356145223,0.0017022480999999998
1704513735000,0.060537418119396176,0.0014950292000000568,0.1401757658333336,0.199762341866667,0.051017588233333216,0.09592915830000014,0.4044624102196592,0.0009558520382653933,0.0007330094330189022,0.0011853518333333332
1704513750000,0.060537418119396176,0.0014950292000000568,0.1401757658333336,0.199762341866667,0.051017588233333216,0.09592915830000014,0.4044624102196592,0.0009558520382653933,0.0007330094330189022,0.0011853518333333332
1704513765000,0.11839563703333303,0.0009623889000000811,0.23516389107029723,0.15188275650811556,0.05800295966801107,0.18156757034765483,0.5002572305743538,0.0009691776725890842,0.000806001366712219,0.0013421004666666736
1704513780000,0.11839563703333303,0.0009623889000000811,0.23516389107029723,0.15188275650811556,0.05800295966801107,0.18156757034765483,0.5002572305743538,0.0009691776725890842,0.000806001366712219,0.0013421004666666736
1704513795000,0.13662574816666698,0.001691005433333359,0.1902840871362383,0.1634350551351717,0.04308239257975276,0.14171576035867886,0.40050874267524333,0.000524469351021633,0.0007615043165227828,0.0015252090069668984
1704513810000,0.13662574816666698,0.001691005433333359,0.1902840871362383,0.1634350551351717,0.04308239257975276,0.14171576035867886,0.40050874267524333,0.000524469351021633,0.0007615043165227828,0.0015252090069668984
1704513825000,0.09892345698189925,0.0017473152666679444,0.1779292365333331,0.1848293885666668,0.041119292666666515,0.18248082543333363,0.2393422453000009,0.0009376015999999969,0.0007056500666666669,0.0015383098666666613
1704513840000,0.09892345698189925,0.0017473152666679444,0.1779292365333331,0.1848293885666668,0.041119292666666515,0.18248082543333363,0.2393422453000009,0.0009376015999999969,0.0007056500666666669,0.0015383098666666613
1704513855000,0.09363491593333327,0.001796002666665153,0.1645424655000003,0.1387262496333332,0.0392920281333333,0.09779275139999995,0.4038678995966527,0.0007076822894096493,0.0008156355211840459,0.0008510303999999931
1704513870000,0.09363491593333327,0.001796002666665153,0.1645424655000003,0.1387262496333332,0.0392920281333333,0.09779275139999995,0.4038678995966527,0.0007076822894096493,0.0008156355211840459,0.0008510303999999931
1704513885000,0.09972735165494494,0.0008309314333342144,0.19872136045465144,0.2422449681010632,0.06819294616846117,0.1711927722075929,0.40452784113333373,0.000693878666666666,0.001084215133333329,0.0014728228059064828
1704513900000,0.09972735165494494,0.0008309314333342144,0.19872136045465144,0.2422449681010632,0.06819294616846117,0.1711927722075929,0.40452784113333373,0.000693878666666666,0.001084215133333329,0.0014728228059064828
1704513915000,0.1034232695666665,0.0017018318000008748,0.15050350491683118,0.11284112507083587,0.05653448881629395,0.14599216207206894,0.3959660217000002,0.0006077858666666695,0.0007267131666666667,0.001513975099999998
1704513930000,0.1034232695666665,0.0017018318000008748,0.15050350491683118,0.11284112507083587,0.05653448881629395,0.14599216207206894,0.3959660217000002,0.0006077858666666695,0.0007267131666666667,0.001513975099999998
1704513945000,0.09236336276666707,0.001748768833332311,0.10874155029999993,0.21363762989999935,0.051365054133333296,0.17978768076666704,0.40557943669999946,0.0007286172333333286,0.0007884485666666663,0.0016095802193406342
1704513960000,0.09236336276666707,0.001748768833332311,0.10874155029999993,0.21363762989999935,0.051365054133333296,0.17978768076666704,0.40557943669999946,0.0007286172333333286,0.0007884485666666663,0.0016095802193406342
1704513975000,0.15026779399999973,0.0017048145271511604,0.18649880580647255,0.22196392326922512,0.052955667077764085,0.1646036393453551,0.4981445468484401,0.000503403686543786,0.0006503652878237405,0.0010511368287723856
1704513990000,0.15026779399999973,0.0017048145271511604,0.18649880580647255,0.22196392326922512,0.052955667077764085,0.1646036393453551,0.4981445468484401,0.000503403686543786,0.0006503652878237405,0.0010511368287723856
1704514005000,0.10396388320000013,0.0012123040565312974,0.1959382222740757,0.17460061938731264,0.04880015230507676,0.14628540111337032,0.36904106123333047,0.0012625901999999986,0.0006796738666666672,0.0016903036333333343
1704514020000,0.10396388320000013,0.0012123040565312974,0.1959382222740757,0.17460061938731264,0.04880015230507676,0.14628540111337032,0.36904106123333047,0.0012625901999999986,0.0006796738666666672,0.0016903036333333343
1704514035000,0.11644722196666626,0.0015782127404250868,0.1402284159000005,0.24741165366666673,0.07549591480000002,0.18302444979999993,0.40980987853333395,0.0007778015666666619,0.0007815398999999982,0.0007468233666666564
1704514050000,0.11644722196666626,0.0015782127404250868,0.1402284159000005,0.24741165366666673,0.07549591480000002,0.18302444979999993,0.40980987853333395,0.0007778015666666619,0.0007815398999999982,0.0007468233666666564
1704514065000,0.06784660716666667,0.0013415475333332576,0.15363455208159751,0.09685329682343952,0.03899575737475418,0.08875075004166502,0.24154211093333516,0.000771847366666667,0.0008861660666666641,0.0015583750666666655
1704514080000,0.06784660716666667,0.0013415475333332576,0.15363455208159751,0.09685329682343952,0.03899575737475418,0.08875075004166502,0.24154211093333516,0.000771847366666667,0.0008861660666666641,0.0015583750666666655
1704514095000,0.13449889422980751,0.0021681622612584077,0.18779854658488565,0.26741579699323265,0.06496006333544453,0.21669824224140835,0.5897129575999998,0.0004956274333333344,0.0008752816666666682,0.0016897045000000036
1704514110000,0.13449889422980751,0.0021681622612584077,0.18779854658488565,0.26741579699323265,0.06496006333544453,0.21669824224140835,0.5897129575999998,0.0004956274333333344,0.0008752816666666682,0.0016897045000000036
1704514125000,0.06888502879904082,0.0009487038999984894,0.10160950724975838,0.17692411302956562,0.06040011239625345,0.15085345608479733,0.3695323089102957,0.001089763192106407,0.0007642201073369114,0.0008515288176272508
1704514140000,0.06888502879904082,0.0009487038999984894,0.10160950724975838,0.17692411302956562,0.06040011239625345,0.15085345608479733,0.3695323089102957,0.001089763192106407,0.0007642201073369114,0.0008515288176272508
1704514155000,0.1322373604333329,0.002159202506751766,0.18657705466666663,0.2256481372000001,0.05605265159999995,0.1472626509666664,0.37153930823333214,0.00038624913333333105,0.0007163351999999993,0.0019911300666666685
1704514170000,0.1322373604333329,0.002159202506751766,0.18657705466666663,0.2256481372000001,0.05605265159999995,0.1472626509666664,0.37153930823333214,0.00038624913333333105,0.0007163351999999993,0.0019911300666666685
1704514185000,0.1244873678666671,0.001326152461583135,0.19814130177672573,0.17028812547084896,0.05450314793826477,0.0933767042901431,0.4442811628612407,0.0008638137395420185,0.0007557136095463501,0.0007240980967301183
1704514200000,0.1244873678666671,0.001326152461583135,0.19814130177672573,0.17028812547084896,0.05450314793826477,0.0933767042901431,0.4442811628612407,0.0008638137395420185,0.0007557136095463501,0.0007240980967301183
1704514215000,0.09616713653333259,0.0008860654000008831,0.19643317255294163,0.23644258084861045,0.09221199070406916,0.15555343798172508,0.36803389882995985,0.0007431491049701624,0.0011163071769058949,0.0015043006666666545
1704514230000,0.09616713653333259,0.0008860654000008831,0.19643317255294163,0.23644258084861045,0.09221199070406916,0.15555343798172508,0.36803389882995985,0.0007431491049701624,0.0011163071769058949,0.0015043006666666545
1704514245000,0.02226930980000029,0.0022194805999992797,0.19643317255294163,0.23644258084861045,0.09221199070406916,0.15555343798172508,0.001160774274192539,0.001100985033832209,0.0009224854504849884,0.001668826560885367
1704514260000,0.02226930980000029,0.0022194805999992797,0.19643317255294163,0.23644258084861045,0.09221199070406916,0.15555343798172508,0.001160774274192539,0.001100985033832209,0.0009224854504849884,0.001668826560885367
1704514275000,0.0011758675333334249,0.0009887494666666423,undefined,undefined,undefined,undefined,0.001140121933330344,0.0010247636999999976,0.0018958680999999976,0.00117014813333333

